filename	token	col1	col2	col3	col4	col5	col6	col7	col8	gold_label
2017_EGe_168_1.ann	spent									c
2017_EGe_168_1.ann	approximately									c
2017_EGe_168_1.ann	282									c
2017_EGe_168_1.ann	minutes									c
2017_EGe_168_1.ann	on									c
2017_EGe_168_1.ann	sport									c
2017_EGe_168_1.ann	,									c
2017_EGe_168_1.ann	while									c
2017_EGe_168_1.ann	those									c
2017_EGe_168_1.ann	who									c
2017_EGe_168_1.ann	were									c
2017_EGe_168_1.ann	over									c
2017_EGe_168_1.ann	75									c
2017_EGe_168_1.ann	years									c
2017_EGe_168_1.ann	old									c
2017_EGe_168_1.ann	spent									c
2017_EGe_168_1.ann	only									c
2017_EGe_168_1.ann	29									c
2017_EGe_168_1.ann	minutes									c
2017_EGe_168_1.ann	.									c

2017_EGe_171_1.ann	The									c
2017_EGe_171_1.ann	given									c
2017_EGe_171_1.ann	bar									c
2017_EGe_171_1.ann	chart									c
2017_EGe_171_1.ann	shows									c
2017_EGe_171_1.ann	how									c
2017_EGe_171_1.ann	much									c
2017_EGe_171_1.ann	time									c
2017_EGe_171_1.ann	men									c
2017_EGe_171_1.ann	and									c
2017_EGe_171_1.ann	women									c
2017_EGe_171_1.ann	spent									c
2017_EGe_171_1.ann	doing									c
2017_EGe_171_1.ann	sport									c
2017_EGe_171_1.ann	in									c
2017_EGe_171_1.ann	England									c
2017_EGe_171_1.ann	.									c

2017_EGe_171_1.ann	Thereafter									c
2017_EGe_171_1.ann	,									c
2017_EGe_171_1.ann	at									c
2017_EGe_171_1.ann	the									c
2017_EGe_171_1.ann	age									c
2017_EGe_171_1.ann	of									c
2017_EGe_171_1.ann	25									c
2017_EGe_171_1.ann	men									c
2017_EGe_171_1.ann	reduced									c
2017_EGe_171_1.ann	the									c
2017_EGe_171_1.ann	time									c
2017_EGe_171_1.ann	they									c
2017_EGe_171_1.ann	did									c
2017_EGe_171_1.ann	sport									c
2017_EGe_171_1.ann	significantly									c
2017_EGe_171_1.ann	.									c

2017_EGe_171_1.ann	The									c
2017_EGe_171_1.ann	amount									c
2017_EGe_171_1.ann	of									c
2017_EGe_171_1.ann	time									c
2017_EGe_171_1.ann	men									c
2017_EGe_171_1.ann	did									c
2017_EGe_171_1.ann	sport									c
2017_EGe_171_1.ann	at									c
2017_EGe_171_1.ann	the									c
2017_EGe_171_1.ann	age									c
2017_EGe_171_1.ann	of									c
2017_EGe_171_1.ann	over									c
2017_EGe_171_1.ann	45									c
2017_EGe_171_1.ann	declined									c
2017_EGe_171_1.ann	slowly									c
2017_EGe_171_1.ann	but									c
2017_EGe_171_1.ann	surely									c
2017_EGe_171_1.ann	.									c

2017_EGe_171_1.ann	We									c
2017_EGe_171_1.ann	can									c
2017_EGe_171_1.ann	also									c
2017_EGe_171_1.ann	see									c
2017_EGe_171_1.ann	that									c
2017_EGe_171_1.ann	women									c
2017_EGe_171_1.ann	older									c
2017_EGe_171_1.ann	than									c
2017_EGe_171_1.ann	75									c
2017_EGe_171_1.ann	spent									c
2017_EGe_171_1.ann	the									c
2017_EGe_171_1.ann	least									c
2017_EGe_171_1.ann	amount									c
2017_EGe_171_1.ann	of									c
2017_EGe_171_1.ann	time									c
2017_EGe_171_1.ann	doing	Verb_pattern	on doing							i
2017_EGe_171_1.ann	execises	Spelling	exercises							i
2017_EGe_171_1.ann	.									c

2017_EGe_179_1.ann	The									c
2017_EGe_179_1.ann	bar									c
2017_EGe_179_1.ann	charts									c
2017_EGe_179_1.ann	provide									c
2017_EGe_179_1.ann	information									c
2017_EGe_179_1.ann	on									c
2017_EGe_179_1.ann	the									c
2017_EGe_179_1.ann	reasons									c
2017_EGe_179_1.ann	why									c
2017_EGe_179_1.ann	people									c
2017_EGe_179_1.ann	use									c
2017_EGe_179_1.ann	Facebook									c
2017_EGe_179_1.ann	and									c
2017_EGe_179_1.ann	what									c
2017_EGe_179_1.ann	tools									c
2017_EGe_179_1.ann	for									c
2017_EGe_179_1.ann	it									c
2017_EGe_179_1.ann	they									c
2017_EGe_179_1.ann	prefere	Spelling	prefer							i
2017_EGe_179_1.ann	.									c

2017_EGe_186_2.ann	Finally									c
2017_EGe_186_2.ann	,									c
2017_EGe_186_2.ann	as									c
2017_EGe_186_2.ann	we									c
2017_EGe_186_2.ann	have									c
2017_EGe_186_2.ann	mentioned									c
2017_EGe_186_2.ann	Hollywood									c
2017_EGe_186_2.ann	,									c
2017_EGe_186_2.ann	we									c
2017_EGe_186_2.ann	should									c
2017_EGe_186_2.ann	not									c
2017_EGe_186_2.ann	also									c
2017_EGe_186_2.ann	forget									c
2017_EGe_186_2.ann	that									c
2017_EGe_186_2.ann	films									c
2017_EGe_186_2.ann	produced									c
2017_EGe_186_2.ann	there									c
2017_EGe_186_2.ann	cost									c
2017_EGe_186_2.ann	a									c
2017_EGe_186_2.ann	lot									c
2017_EGe_186_2.ann	.									c

2017_EGe_158_1.ann	To									c
2017_EGe_158_1.ann	sum									c
2017_EGe_158_1.ann	up									c
2017_EGe_158_1.ann	,									c
2017_EGe_158_1.ann	I									c
2017_EGe_158_1.ann	let									c
2017_EGe_158_1.ann	myself									c
2017_EGe_158_1.ann	to									c
2017_EGe_158_1.ann	conclude									c
2017_EGe_158_1.ann	that									c
2017_EGe_158_1.ann	people									c
2017_EGe_158_1.ann	in									c
2017_EGe_158_1.ann	England									c
2017_EGe_158_1.ann	respect									c
2017_EGe_158_1.ann	sport									c
2017_EGe_158_1.ann	,									c
2017_EGe_158_1.ann	because									c
2017_EGe_158_1.ann	none									c
2017_EGe_158_1.ann	of									c
2017_EGe_158_1.ann	the									c
2017_EGe_158_1.ann	group									c
2017_EGe_158_1.ann	showed									c
2017_EGe_158_1.ann	0									c
2017_EGe_158_1.ann	minutes									c
2017_EGe_158_1.ann	result									c
2017_EGe_158_1.ann	.									c

2017_EGe_193_2.ann	People									c
2017_EGe_193_2.ann	need									c
2017_EGe_193_2.ann	more									c
2017_EGe_193_2.ann	expression									c
2017_EGe_193_2.ann	and									c
2017_EGe_193_2.ann	bright									c
2017_EGe_193_2.ann	emotions									c
2017_EGe_193_2.ann	.									c

2017_EGe_118_2.ann	I									c
2017_EGe_118_2.ann	believe									c
2017_EGe_118_2.ann	that									c
2017_EGe_118_2.ann	when									c
2017_EGe_118_2.ann	given									c
2017_EGe_118_2.ann	the									c
2017_EGe_118_2.ann	right									c
2017_EGe_118_2.ann	knowledge									c
2017_EGe_118_2.ann	young									c
2017_EGe_118_2.ann	people									c
2017_EGe_118_2.ann	can									c
2017_EGe_118_2.ann	not									c
2017_EGe_118_2.ann	grow									c
2017_EGe_118_2.ann	up									c
2017_EGe_118_2.ann	into									c
2017_EGe_118_2.ann	criminals									c
2017_EGe_118_2.ann	.									c

2017_EGe_122_2.ann	It									c
2017_EGe_122_2.ann	can									c
2017_EGe_122_2.ann	not									c
2017_EGe_122_2.ann	be									c
2017_EGe_122_2.ann	denyed	Spelling	denied	Tense_form	denied					i
2017_EGe_122_2.ann	that									c
2017_EGe_122_2.ann	a									c
2017_EGe_122_2.ann	lot									c
2017_EGe_122_2.ann	of									c
2017_EGe_122_2.ann	people									c
2017_EGe_122_2.ann	are									c
2017_EGe_122_2.ann	the									c
2017_EGe_122_2.ann	fans									c
2017_EGe_122_2.ann	of									c
2017_EGe_122_2.ann	different									c
2017_EGe_122_2.ann	kinds									c
2017_EGe_122_2.ann	of									c
2017_EGe_122_2.ann	sports									c
2017_EGe_122_2.ann	and									c
2017_EGe_122_2.ann	like									c
2017_EGe_122_2.ann	to									c
2017_EGe_122_2.ann	watch									c
2017_EGe_122_2.ann	sport	Noun_number	sports							i
2017_EGe_122_2.ann	or									c
2017_EGe_122_2.ann	even									c
2017_EGe_122_2.ann	to									c
2017_EGe_122_2.ann	go									c
2017_EGe_122_2.ann	at	Prepositions	to							i
2017_EGe_122_2.ann	the									c
2017_EGe_122_2.ann	stadiums									c
2017_EGe_122_2.ann	.									c

2017_EGe_122_2.ann	On									c
2017_EGe_122_2.ann	the									c
2017_EGe_122_2.ann	other									c
2017_EGe_122_2.ann	hand									c
2017_EGe_122_2.ann	,									c
2017_EGe_122_2.ann	it									c
2017_EGe_122_2.ann	is									c
2017_EGe_122_2.ann	not									c
2017_EGe_122_2.ann	fairly	Category_confusion	fair							i
2017_EGe_122_2.ann	to									c
2017_EGe_122_2.ann	claim									c
2017_EGe_122_2.ann	that									c
2017_EGe_122_2.ann	watching									c
2017_EGe_122_2.ann	sport	Noun_number	sports							i
2017_EGe_122_2.ann	at									c
2017_EGe_122_2.ann	different									c
2017_EGe_122_2.ann	live									c
2017_EGe_122_2.ann	matches									c
2017_EGe_122_2.ann	is									c
2017_EGe_122_2.ann	a									c
2017_EGe_122_2.ann	waste									c
2017_EGe_122_2.ann	of									c
2017_EGe_122_2.ann	time									c
2017_EGe_122_2.ann	,									c
2017_EGe_122_2.ann	because									c
2017_EGe_122_2.ann	it									c
2017_EGe_122_2.ann	is									c
2017_EGe_122_2.ann	a									c
2017_EGe_122_2.ann	kind									c
2017_EGe_122_2.ann	of									c
2017_EGe_122_2.ann	interaction									c
2017_EGe_122_2.ann	among									c
2017_EGe_122_2.ann	people									c
2017_EGe_122_2.ann	.									c

2017_EGe_122_2.ann	Furthermore									c
2017_EGe_122_2.ann	,									c
2017_EGe_122_2.ann	at									c
2017_EGe_122_2.ann	these									c
2017_EGe_122_2.ann	matches									c
2017_EGe_122_2.ann	person	Articles	a person							i
2017_EGe_122_2.ann	can									c
2017_EGe_122_2.ann	find									c
2017_EGe_122_2.ann	his									c
2017_EGe_122_2.ann	/									c
2017_EGe_122_2.ann	her									c
2017_EGe_122_2.ann	soulmate									c
2017_EGe_122_2.ann	and									c
2017_EGe_122_2.ann	become									c
2017_EGe_122_2.ann	friends									c
2017_EGe_122_2.ann	.									c

2017_EGe_122_2.ann	What									c
2017_EGe_122_2.ann	is									c
2017_EGe_122_2.ann	more									c
2017_EGe_122_2.ann	,									c
2017_EGe_122_2.ann	the									c
2017_EGe_122_2.ann	international									c
2017_EGe_122_2.ann	conflict									c
2017_EGe_122_2.ann	or									c
2017_EGe_122_2.ann	misunderstanding									c
2017_EGe_122_2.ann	could									c
2017_EGe_122_2.ann	easily									c
2017_EGe_122_2.ann	evoke	Voice	be evoked							i
2017_EGe_122_2.ann	.									c

2017_EGe_127_1.ann	In									c
2017_EGe_127_1.ann	Germany									c
2017_EGe_127_1.ann	it									c
2017_EGe_127_1.ann	is									c
2017_EGe_127_1.ann	going									c
2017_EGe_127_1.ann	to									c
2017_EGe_127_1.ann	remain									c
2017_EGe_127_1.ann	stable									c
2017_EGe_127_1.ann	.									c

2017_EGe_127_2.ann	It									c
2017_EGe_127_2.ann	can									c
2017_EGe_127_2.ann	not									c
2017_EGe_127_2.ann	be									c
2017_EGe_127_2.ann	denied									c
2017_EGe_127_2.ann	that									c
2017_EGe_127_2.ann	nowadays									c
2017_EGe_127_2.ann	big									c
2017_EGe_127_2.ann	international									c
2017_EGe_127_2.ann	companies									c
2017_EGe_127_2.ann	replace									c
2017_EGe_127_2.ann	the									c
2017_EGe_127_2.ann	vast									c
2017_EGe_127_2.ann	majority									c
2017_EGe_127_2.ann	of									c
2017_EGe_127_2.ann	local									c
2017_EGe_127_2.ann	businesses									c
2017_EGe_127_2.ann	.									c

2017_EGe_112_1.ann	At									c
2017_EGe_112_1.ann	the									c
2017_EGe_112_1.ann	same									c
2017_EGe_112_1.ann	time									c
2017_EGe_112_1.ann	,									c
2017_EGe_112_1.ann	there									c
2017_EGe_112_1.ann	are									c
2017_EGe_112_1.ann	53									c
2017_EGe_112_1.ann	per									c
2017_EGe_112_1.ann	cent									c
2017_EGe_112_1.ann	of									c
2017_EGe_112_1.ann	young									c
2017_EGe_112_1.ann	people									c
2017_EGe_112_1.ann	using									c
2017_EGe_112_1.ann	Instagram									c
2017_EGe_112_1.ann	-	Ref_device	, which							i
2017_EGe_112_1.ann	this	Ref_device	, which							i
2017_EGe_112_1.ann	is									c
2017_EGe_112_1.ann	the									c
2017_EGe_112_1.ann	vast									c
2017_EGe_112_1.ann	majority									c
2017_EGe_112_1.ann	among									c
2017_EGe_112_1.ann	Instagram									c
2017_EGe_112_1.ann	users									c
2017_EGe_112_1.ann	.									c

2017_EGe_112_1.ann	50	Compound_word	50- to 64-year-old	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do					i
2017_EGe_112_1.ann	-	Compound_word	50- to 64-year-old	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do					i
2017_EGe_112_1.ann	64	Compound_word	50- to 64-year-old	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do					i
2017_EGe_112_1.ann	years	Compound_word	50- to 64-year-old	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do					i
2017_EGe_112_1.ann	old	Compound_word	50- to 64-year-old	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do					i
2017_EGe_112_1.ann	men	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	and	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	women	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	use	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	Facebook	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	mostly	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	as	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	well	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	as	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	previous	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do	Articles	the previous age groups					i
2017_EGe_112_1.ann	age	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do	Articles	the previous age groups					i
2017_EGe_112_1.ann	groups	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do	Articles	the previous age groups					i
2017_EGe_112_1.ann	-	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	there	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	are	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	63	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	per	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	cent	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	Facebook	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	users	Redundant_comp	63 per cent of 50- to 64-year-old men and women use Facebook, like the previous age groups do							i
2017_EGe_112_1.ann	.									c

2017_EGe_112_1.ann	Finally									c
2017_EGe_112_1.ann	,									c
2017_EGe_112_1.ann	the									c
2017_EGe_112_1.ann	last									c
2017_EGe_112_1.ann	age									c
2017_EGe_112_1.ann	cathegory	Spelling	category							i
2017_EGe_112_1.ann	is	lex_item_choice	consisys of							c
2017_EGe_112_1.ann	65	Absence_explanation	65+ year old people							c
2017_EGe_112_1.ann	+	Absence_explanation	65+ year old people							i
2017_EGe_112_1.ann	.									i

2017_EGe_112_1.ann	However									c
2017_EGe_112_1.ann	,									c
2017_EGe_112_1.ann	the									c
2017_EGe_112_1.ann	social									c
2017_EGe_112_1.ann	network									c
2017_EGe_112_1.ann	LinkedIn									c
2017_EGe_112_1.ann	attracts									c
2017_EGe_112_1.ann	mostly									c
2017_EGe_112_1.ann	older									c
2017_EGe_112_1.ann	generation									c
2017_EGe_112_1.ann	.	note	F. Baykov							c

2017_EGe_133_1.ann	The									c
2017_EGe_133_1.ann	gab	Spelling	gap							i
2017_EGe_133_1.ann	between									c
2017_EGe_133_1.ann	teenegers	Spelling	teenagers							i
2017_EGe_133_1.ann	and									c
2017_EGe_133_1.ann	adults									c
2017_EGe_133_1.ann	who									c
2017_EGe_133_1.ann	use									c
2017_EGe_133_1.ann	it									c
2017_EGe_133_1.ann	does									c
2017_EGe_133_1.ann	not									c
2017_EGe_133_1.ann	widen									c
2017_EGe_133_1.ann	at									c
2017_EGe_133_1.ann	all									c
2017_EGe_133_1.ann	.									c

2017_EGe_169_2.ann	Let									c
2017_EGe_169_2.ann	us									c
2017_EGe_169_2.ann	investigate									c
2017_EGe_169_2.ann	this									c
2017_EGe_169_2.ann	problem									c
2017_EGe_169_2.ann	.									c

2017_EGe_180_2.ann	Nowadays									c
2017_EGe_180_2.ann	,									c
2017_EGe_180_2.ann	with									c
2017_EGe_180_2.ann	the									c
2017_EGe_180_2.ann	rapidly									c
2017_EGe_180_2.ann	growing									c
2017_EGe_180_2.ann	population									c
2017_EGe_180_2.ann	of									c
2017_EGe_180_2.ann	our									c
2017_EGe_180_2.ann	planet									c
2017_EGe_180_2.ann	,									c
2017_EGe_180_2.ann	the									c
2017_EGe_180_2.ann	question									c
2017_EGe_180_2.ann	of									c
2017_EGe_180_2.ann	where									c
2017_EGe_180_2.ann	one									c
2017_EGe_180_2.ann	can									c
2017_EGe_180_2.ann	find									c
2017_EGe_180_2.ann	a									c
2017_EGe_180_2.ann	place									c
2017_EGe_180_2.ann	to									c
2017_EGe_180_2.ann	lead	lex_item_choice	live							i
2017_EGe_180_2.ann	a									c
2017_EGe_180_2.ann	prosperous									c
2017_EGe_180_2.ann	live	lex_item_choice	life							i
2017_EGe_180_2.ann	is									c
2017_EGe_180_2.ann	becoming									c
2017_EGe_180_2.ann	more									c
2017_EGe_180_2.ann	and									c
2017_EGe_180_2.ann	more									c
2017_EGe_180_2.ann	relevant									c
2017_EGe_180_2.ann	.									c

2017_EGe_180_2.ann	It									c
2017_EGe_180_2.ann	is									c
2017_EGe_180_2.ann	even									c
2017_EGe_180_2.ann	possible									c
2017_EGe_180_2.ann	that									c
2017_EGe_180_2.ann	a									c
2017_EGe_180_2.ann	lot									c
2017_EGe_180_2.ann	of									c
2017_EGe_180_2.ann	civilians									c
2017_EGe_180_2.ann	,									c
2017_EGe_180_2.ann	as									c
2017_EGe_180_2.ann	opposed									c
2017_EGe_180_2.ann	to									c
2017_EGe_180_2.ann	scientists									c
2017_EGe_180_2.ann	,									c
2017_EGe_180_2.ann	will									c
2017_EGe_180_2.ann	find									c
2017_EGe_180_2.ann	new									c
2017_EGe_180_2.ann	ways									c
2017_EGe_180_2.ann	of									c
2017_EGe_180_2.ann	doing									c
